year,StateCode,CountyCode,meanIncome,medianIncome,povertyPop,medianAge
2015,22,097,30512,30512,62250,36.6
2015,22,103,90895,90895,194268,39.7
2015,22,105,46263,46263,96862,34.9
2015,22,109,40641,40641,85856,34.8
2015,23,001,45138,45138,83461,40.7
2015,23,003,29372,29372,56041,48.1
2015,23,005,115378,115378,233872,42.4
2015,23,011,51121,51121,95861,44.4
2015,23,019,59099,59099,122206,41.7
2015,23,031,80852,80852,164501,45
2015,24,001,27473,27473,54512,41.4
2015,24,003,205983,205983,436472,37.9
2015,24,005,311976,311976,655706,38.8
2015,24,009,31170,31170,71969,40.6
2015,24,013,60086,60086,132541,42.5
2015,24,015,38245,38245,80853,39.9
2015,24,017,54855,54855,120929,37.9
2015,24,021,89947,89947,189724,39.3
2015,24,025,92662,92662,199582,40.5
2015,24,027,110320,110320,244427,38.9
2015,24,031,371458,371458,817533,38.9
2015,24,033,304539,304539,710282,36.2
2015,24,037,39029,39029,84328,37.1
2015,24,043,55944,55944,111788,40.4
2015,24,045,38031,38031,78975,36.2
2015,24,510,238400,238400,481982,34.7
2015,25,001,97451,97451,183345,52.4
2015,25,003,55497,55497,102847,46.6
2015,25,005,215123,215123,441231,40.9
2015,25,009,288149,288149,612983,40.6
2015,25,011,30207,30207,58633,45.3
2015,25,013,175526,175526,365691,38.4
2015,25,015,58093,58093,118909,37.1
2015,25,017,584491,584491,1249739,38.5
2015,25,021,260415,260415,549043,41.1
2015,25,023,182467,182467,403211,42.7
2015,25,025,300841,300841,614601,32.6
2015,25,027,301713,301713,637401,39.8
2015,26,005,42079,42079,88459,39.6
2015,26,017,42799,42799,85553,42.6
2015,26,021,64279,64279,120987,42
2015,26,025,53076,53076,104287,39.4
2015,26,037,29072,29072,61680,40.2
2015,26,045,43551,43551,87357,41.8
2015,26,049,163488,163488,324004,40.4
2015,26,055,36952,36952,73493,42.2
2015,26,065,111265,111265,217809,31.7
2015,26,073,24246,24246,53682,28
2015,26,075,59292,59292,119582,41.1
2015,26,077,101228,101228,201076,34.2
2015,26,081,237259,237259,488052,35.1
2015,26,087,32708,32708,70272,44.2
2015,26,091,37016,37016,75192,41
2015,26,093,71100,71100,150636,42.9
2015,26,099,341532,341532,695716,40.9
2015,26,103,25498,25498,52569,39.5
2015,26,111,32977,32977,66316,40.4
2015,26,115,58886,58886,120381,42.6
2015,26,121,63215,63215,130768,39.8
2015,26,125,497819,497819,997115,41.2
2015,26,139,98598,98598,210055,35
2015,26,145,77211,77211,151962,40.6
2015,26,147,63571,63571,128655,43.4
2015,26,155,27036,27036,54911,41.6
2015,26,159,28564,28564,59028,41.8
2015,26,161,138099,138099,279378,33.7
2015,26,163,667521,667521,1369170,37.8
2015,27,003,126823,126823,268204,38.3
2015,27,013,25802,25802,51442,29.8
2015,27,019,35232,35232,74192,36.5
2015,27,037,158944,158944,322203,37.8
2015,27,053,499754,499754,961700,36.2
2015,27,109,58101,58101,116268,36.9
2015,27,123,207066,207066,412813,34.8
2015,27,131,22745,22745,45047,37.1
2015,27,137,84010,84010,159863,40.8
2015,27,139,47643,47643,103967,36.1
2015,27,141,31692,31692,67589,36
2015,27,145,58737,58737,116515,34.1
2015,27,163,92128,92128,193951,39.3
2015,27,171,47010,47010,97304,36.3
2015,28,033,62100,62100,132818,36.6
2015,28,035,28564,28564,56183,32.6
2015,28,047,77951,77951,153119,36
2015,28,049,88812,88812,181866,33.9
2015,28,059,49984,49984,110157,38.9
2015,28,067,25316,25316,50677,35.7
2015,28,075,29345,29345,59232,36.3
2015,28,081,34136,34136,65044,36.7
2015,28,089,38511,38511,78925,37.3
2015,28,121,55004,55004,111706,38
2015,29,019,69152,69152,133840,30.4
2015,29,021,32738,32738,67149,36.7
2015,29,031,28756,28756,60524,37.3
2015,29,037,38454,38454,77976,39.1
2015,29,043,30031,30031,63063,37.6
2015,29,047,88959,88959,181792,37.2
2015,29,051,29711,29711,56624,39.2
2015,29,071,41308,41308,80272,41
2015,29,077,119771,119771,223604,35.4
2015,29,095,280899,280899,531515,36.5
2015,29,097,46145,46145,90490,36.1
2015,29,099,82734,82734,175238,38.7
2015,29,165,38786,38786,74289,38.2
2015,29,183,142900,142900,296923,37.8
2015,29,187,24741,24741,47543,39.4
2015,29,189,398948,398948,790635,40.2
2015,29,510,141312,141312,250284,35
2015,30,013,34375,34375,63468,39.2
2015,30,029,37307,37307,76106,42.5
2015,30,031,40692,40692,79235,33.6
2015,30,049,27312,27312,52400,40.2
2015,30,063,47910,47910,90805,35.4
2015,30,111,62847,62847,121415,38
2015,31,055,212285,212285,412314,34.3
2015,31,109,120671,120671,229746,33.1
2015,31,153,64495,64495,130319,34.2
2015,32,003,740966,740966,1650744,37
2015,32,031,172751,172751,354290,38.1
2015,33,005,29657,29657,59452,42.7
2015,33,009,35380,35380,69417,43.5
2015,33,011,156678,156678,324013,40.8
2015,33,013,55235,55235,117087,43.2
2015,33,015,118789,118789,248239,44.1
2015,33,017,47503,47503,96840,37.3
2015,34,001,101813,101813,215807,40.7
2015,34,003,336675,336675,753351,41.7
2015,34,005,163505,163505,354493,41.3
2015,34,007,185113,185113,400921,38.7
2015,34,009,38708,38708,78314,49.3
2015,34,011,50380,50380,111321,37.3
2015,34,013,279874,279874,609477,37
2015,34,015,103876,103876,230780,40.4
2015,34,017,255508,255508,545689,35
2015,34,019,47057,47057,100061,45.3
2015,34,021,127965,127965,284601,38.8
2015,34,023,280855,280855,648527,37.9
2015,34,025,234365,234365,503521,42.9
2015,34,027,179480,179480,398540,42.4
2015,34,029,222497,222497,458933,43
2015,34,031,157309,157309,393540,36.8
2015,34,033,22747,22747,50872,42.7
2015,34,035,117198,117198,263761,41.3
2015,34,037,53190,53190,116900,44.4
2015,34,039,188035,188035,433918,38.2
2015,34,041,41813,41813,86071,43.7
2015,35,001,263325,263325,534253,36.8
2015,35,005,22665,22665,49078,36.8
2015,35,013,74631,74631,161115,32.7
2015,35,025,21101,21101,48877,31.5
2015,35,031,19735,19735,55294,30.2
2015,35,035,23919,23919,46919,36.3
2015,35,043,47397,47397,109017,40.1
2015,35,045,43030,43030,89754,35.6
2015,35,049,60642,60642,121186,45.4
2015,35,061,27431,27431,58054,39.3
2015,36,001,123862,123862,243343,37.7
2015,36,005,495513,495513,1099827,33.6
2015,36,007,78398,78398,154690,40.3
2015,36,009,31174,31174,60709,41.3
2015,36,011,31368,31368,60724,42.2
2015,36,013,51579,51579,101808,42.5
2015,36,015,34546,34546,66546,41.1
2015,36,019,31249,31249,61163,39.1
2015,36,027,106319,106319,230361,41.3
2015,36,029,383099,383099,732664,40.2
2015,36,045,43145,43145,85400,31.9
2015,36,047,940176,940176,2072643,34.7
2015,36,051,24189,24189,47922,40.8
2015,36,053,26305,26305,54307,41.5
2015,36,055,298151,298151,586486,38.7
2015,36,059,436567,436567,1085106,41.3
2015,36,061,751244,751244,1382476,36.8
2015,36,063,84893,84893,171725,43
2015,36,065,90396,90396,177265,41.4
2015,36,067,182581,182581,362233,38.8
2015,36,069,43692,43692,87051,43.5
2015,36,071,125470,125470,282929,36.7
2015,36,075,45115,45115,92772,40.5
2015,36,079,34181,34181,79009,44
2015,36,081,774752,774752,1892163,38.1
2015,36,083,62585,62585,125951,38.8
2015,36,085,167462,167462,377753,39.8
2015,36,087,99875,99875,240574,36.1
2015,36,089,42771,42771,78706,38.2
2015,36,091,90999,90999,181715,42.7
2015,36,093,52514,52514,120713,39.7
2015,36,101,39517,39517,77704,42.2
2015,36,103,481796,481796,1190510,41.2
2015,36,105,28394,28394,58869,42.7
2015,36,109,38112,38112,78665,30.3
2015,36,111,69594,69594,144286,43.6
2015,36,113,24222,24222,53677,46.2
2015,36,117,35841,35841,73181,43.5
2015,36,119,338319,338319,761359,40.5
2015,37,001,63093,63093,122506,39.4
2015,37,019,49859,49859,104605,51.8
2015,37,021,102887,102887,204603,41.3
2015,37,023,34380,34380,70819,43.7
2015,37,025,70623,70623,149995,38.1
2015,37,027,31917,31917,65576,44.7
2015,37,031,29636,29636,57056,47.4
2015,37,035,60498,60498,122508,41.4
2015,37,037,27608,27608,57729,46.5
2015,37,045,36291,36291,76637,41.9
2015,37,049,41721,41721,79519,36.1
2015,37,051,120188,120188,238913,31.9
2015,37,057,65359,65359,129961,42.1
2015,37,063,120004,120004,229989,34.9
2015,37,067,144165,144165,282631,37.9
2015,37,071,79021,79021,168054,40.2
2015,37,081,198833,198833,400572,37
2015,37,085,43725,43725,93645,34
2015,37,089,47478,47478,91852,47.2
2015,37,097,63782,63782,133106,40.8
2015,37,101,64045,64045,141203,38.2
2015,37,109,29977,29977,65130,41.7
2015,37,119,397157,397157,794387,34.9
2015,37,125,38639,38639,75724,44.8
2015,37,127,36406,36406,73350,41.4
2015,37,129,91513,91513,176188,38.3
2015,37,133,64771,64771,131071,26.5
2015,37,135,52588,52588,106634,33.4
2015,37,147,68374,68374,136327,31.8
2015,37,151,55516,55516,112139,41.1
2015,37,155,45373,45373,101140,35.9
2015,37,157,36739,36739,73008,44
2015,37,159,51225,51225,107732,40.2
2015,37,161,25745,25745,53355,44.6
2015,37,171,29234,29234,58309,43.9
2015,37,179,74363,74363,165134,37.5
2015,37,183,382638,382638,778744,35.7
2015,37,191,47490,47490,95969,37.5
2015,37,193,27540,27540,55432,44.2
2015,37,195,32324,32324,63211,40.8
2015,38,015,39713,39713,71675,37.5
2015,38,017,73440,73440,133000,32.6
2015,38,035,29451,29451,53249,29
2015,38,101,27580,27580,54343,30.3
2015,39,003,40234,40234,79858,38.8
2015,39,007,37333,37333,76880,42.2
2015,39,009,22757,22757,47580,28.7
2015,39,013,27782,27782,54071,44.4
2015,39,017,135380,135380,285064,36.6
2015,39,023,54232,54232,105670,40.5
2015,39,025,75266,75266,158559,39.9
2015,39,029,42116,42116,81669,44.2
2015,39,035,532752,532752,995402,40.3
2015,39,041,65946,65946,143302,38.2
2015,39,043,30876,30876,60979,44.4
2015,39,045,55213,55213,116890,38.5
2015,39,049,495250,495250,961145,34
2015,39,055,34486,34486,74179,44.6
2015,39,057,66163,66163,125405,37.8
2015,39,061,336807,336807,626010,37
2015,39,063,31389,31389,58944,39.3
2015,39,081,27400,27400,53165,44.7
2015,39,085,96655,96655,184622,43.9
2015,39,089,64861,64861,131923,39
2015,39,093,118813,118813,236463,41.3
2015,39,095,176176,176176,336261,37.8
2015,39,099,97544,97544,184541,43.5
2015,39,101,24364,24364,46942,40
2015,39,103,66769,66769,139315,42.2
2015,39,109,40757,40757,82564,42.2
2015,39,113,223510,223510,411261,39.3
2015,39,119,34150,34150,67212,39.8
2015,39,133,61664,61664,128884,37.7
2015,39,139,46989,46989,91489,40.7
2015,39,141,28324,28324,56569,41
2015,39,145,30477,30477,58500,40.1
2015,39,151,151727,151727,296468,42.1
2015,39,153,220792,220792,432938,41
2015,39,155,86763,86763,163394,43.8
2015,39,157,36511,36511,73736,41.6
2015,39,165,79915,79915,167259,39.5
2015,39,169,42439,42439,87842,38.6
2015,39,173,50674,50674,99228,34.6
2015,40,017,44058,44058,99136,36.2
2015,40,027,101424,101424,209551,34
2015,40,031,41560,41560,88185,33
2015,40,037,26910,26910,55037,40.6
2015,40,101,25438,25438,50720,38
2015,40,109,299052,299052,581584,34.2
2015,40,119,30876,30876,59817,28.1
2015,40,125,26111,26111,53727,37.6
2015,40,131,33576,33576,70533,38.6
2015,40,143,254013,254013,487058,35.4
2015,40,145,28586,28586,59709,38.7
2015,41,003,35062,35062,69716,33.5
2015,41,005,152414,152414,323968,41.5
2015,41,017,69424,69424,141512,42.7
2015,41,019,44046,44046,88521,47.1
2015,41,029,83876,83876,172350,42.5
2015,41,033,35918,35918,70085,48.5
2015,41,035,27144,27144,52871,43.5
2015,41,039,146602,146602,296730,39
2015,41,043,46315,46315,95210,38.8
2015,41,047,114525,114525,250713,36.2
2015,41,051,311797,311797,639422,36.8
2015,41,053,30075,30075,61874,37.5
2015,41,059,26604,26604,54508,36
2015,41,067,211139,211139,448641,36.5
2015,41,071,35519,35519,77480,37.5
2015,42,001,38459,38459,79697,43.4
2015,42,003,530718,530718,993025,41
2015,42,005,28068,28068,55033,46.1
2015,42,007,69521,69521,137210,44.9
2015,42,011,151792,151792,319662,39.6
2015,42,013,52830,52830,100821,43.3
2015,42,017,234178,234178,504638,43.8
2015,42,019,74348,74348,148405,43
2015,42,021,57044,57044,107250,45.1
2015,42,025,25494,25494,51892,45.6
2015,42,027,56116,56116,120314,31.2
2015,42,029,188121,188121,399387,40.3
2015,42,033,30929,30929,61446,44.4
2015,42,037,25810,25810,51415,40.1
2015,42,039,35781,35781,66956,43.3
2015,42,041,97200,97200,188675,41
2015,42,043,110722,110722,214876,40.1
2015,42,045,203203,203203,434874,39.4
2015,42,049,110138,110138,212584,39.4
2015,42,051,54391,54391,106971,45
2015,42,055,59486,59486,120623,41.3
2015,42,063,33066,33066,67073,39.8
2015,42,069,83054,83054,167081,43.1
2015,42,071,197706,197706,412471,38.8
2015,42,073,36138,36138,70468,44.6
2015,42,075,53200,53200,106058,41.5
2015,42,077,135059,135059,279715,39.6
2015,42,079,127408,127408,251885,42.8
2015,42,081,45751,45751,89311,41.5
2015,42,085,44385,44385,87458,44.5
2015,42,089,55681,55681,134677,41.9
2015,42,091,310347,310347,642085,41.2
2015,42,095,112619,112619,236800,42.2
2015,42,097,39981,39981,73412,44.5
2015,42,101,581604,581604,1218758,34.1
2015,42,107,57392,57392,112720,44.2
2015,42,111,29199,29199,58432,45.7
2015,42,125,83949,83949,168548,44.2
2015,42,129,149360,149360,293222,46.8
2015,42,133,165672,165672,347778,40.9
2015,44,003,68452,68452,135759,44
2015,44,005,34657,34657,66117,43.9
2015,44,007,235033,235033,492360,37.4
2015,44,009,49555,49555,100381,43.9
2015,45,003,64654,64654,131104,41.2
2015,45,007,74654,74654,153349,41.4
2015,45,013,69002,69002,143215,43.7
2015,45,015,71908,71908,155891,35.4
2015,45,019,150073,150073,307878,37.1
2015,45,031,27401,27401,52603,41.3
2015,45,035,51741,51741,116397,35.8
2015,45,041,52513,52513,106631,38.4
2015,45,045,186036,186036,378528,37.8
2015,45,047,25816,25816,53537,39.3
2015,45,051,124949,124949,253633,44.6
2015,45,057,31517,31517,67221,40.9
2015,45,059,25220,25220,51508,41.1
2015,45,063,108197,108197,221110,39.3
2015,45,073,31488,31488,61612,45.5
2015,45,075,33175,33175,69368,38.4
2015,45,077,46830,46830,95336,36.7
2015,45,079,146898,146898,298634,33.1
2015,45,083,112951,112951,228653,38.5
2015,45,085,41017,41017,82393,36.1
2015,45,091,96264,96264,193220,38.6
2015,46,099,73424,73424,139556,34.9
2015,46,103,43971,43971,83613,38.6
2015,47,001,31261,31261,61404,43.7
2015,47,009,48397,48397,102608,42.7
2015,47,011,39620,39620,80502,39.5
2015,47,037,274187,274187,527822,34.2
2015,47,059,26660,26660,55469,43.7
2015,47,065,136858,136858,277435,39.5
2015,47,093,181292,181292,355886,37.2
2015,47,113,37544,37544,74238,38.5
2015,47,119,33326,33326,68248,40
2015,47,125,70494,70494,142266,30.3
2015,47,141,29812,29812,58390,36
2015,47,147,24909,24909,53037,39.5
2015,47,149,104177,104177,227600,33.5
2015,47,155,37846,37846,77892,42.8
2015,47,157,348067,348067,711261,35.2
2015,47,163,65188,65188,128245,44.6
2015,47,165,64521,64521,136815,39.9
2015,47,179,52924,52924,100197,40.1
2015,47,187,72846,72846,159905,39.2
2015,47,189,46158,46158,99777,40.1
2015,48,005,30052,30052,64652,37.1
2015,48,021,25963,25963,60357,38.6
2015,48,027,119178,119178,240525,30.5
2015,48,029,627634,627634,1432798,33.3
2015,48,037,32244,32244,68459,37.9
2015,48,039,117149,117149,254888,35.9
2015,48,041,77628,77628,160405,25.8
2015,48,061,122468,122468,299980,31.7
2015,48,085,322585,322585,695461,36.6
2015,48,091,45752,45752,101833,41.5
2015,48,099,23880,23880,44624,30.5
2015,48,113,905250,905250,1913730,33.4
2015,48,121,274338,274338,590976,34.8
2015,48,135,52023,52023,114904,30.3
2015,48,139,53294,53294,122353,36
2015,48,141,260710,260710,614042,32
2015,48,157,222936,222936,535138,36
2015,48,167,116557,116557,246675,38
2015,48,181,47538,47538,97128,40.2
2015,48,183,45568,45568,91688,36.5
2015,48,187,50864,50864,114667,36.7
2015,48,201,1583582,1583582,3411742,33.1
2015,48,203,22227,22227,50531,37.3
2015,48,209,67346,67346,147846,31.5
2015,48,213,29103,29103,63457,44.3
2015,48,215,225692,225692,582319,29.1
2015,48,231,31970,31970,68480,37.9
2015,48,245,94743,94743,185577,35.8
2015,48,251,53992,53992,119789,37.4
2015,48,257,35802,35802,84804,35.6
2015,48,291,26383,26383,55174,36.7
2015,48,303,108485,108485,223277,30.5
2015,48,309,87308,87308,182815,33.2
2015,48,329,56280,56280,118977,31.5
2015,48,339,185869,185869,407151,36.4
2015,48,347,23493,23493,46145,30.7
2015,48,355,130207,130207,273583,35
2015,48,361,32848,32848,64724,37.1
2015,48,367,42804,42804,98015,39.3
2015,48,375,43715,43715,84423,33.9
2015,48,381,48323,48323,99867,35.6
2015,48,397,30229,30229,68529,38.6
2015,48,409,22216,22216,50284,35.1
2015,48,423,78380,78380,168534,36.4
2015,48,439,685443,685443,1488183,34.3
2015,48,441,48934,48934,100549,32.1
2015,48,451,44422,44422,87656,34.1
2015,48,453,446342,446342,912045,33.6
2015,48,469,32956,32956,69852,35.5
2015,48,471,21295,21295,42485,36.3
2015,48,479,72259,72259,186295,28.5
2015,48,485,48070,48070,91323,34.7
2015,48,491,170987,170987,384590,35.8
2015,49,005,36600,36600,85306,25.1
2015,49,011,99998,99998,236120,30.4
2015,49,035,357623,357623,818514,32.3
2015,49,049,155089,155089,382601,24.5
2015,49,053,52453,52453,115951,36.1
2015,49,057,80988,80988,178117,32.4
2015,50,007,64271,64271,126124,37
2015,51,003,39916,39916,79251,37.7
2015,51,013,103408,103408,190103,34.4
2015,51,015,27914,27914,58078,44.6
2015,51,019,32050,32050,64430,46.4
2015,51,041,121529,121529,261428,38.1
2015,51,059,392822,392822,891784,37.6
2015,51,061,25498,25498,54138,41.5
2015,51,069,30483,30483,65526,42.5
2015,51,085,39026,39026,81550,42
2015,51,087,125854,125854,256298,38
2015,51,095,28485,28485,60300,46.1
2015,51,107,120559,120559,275730,35.8
2015,51,121,36971,36971,74660,27.7
2015,51,153,139082,139082,335241,34.6
2015,51,161,37968,37968,74800,43.4
2015,51,165,30318,30318,62160,42.1
2015,51,177,42568,42568,101000,37.7
2015,51,179,43887,43887,105205,35.9
2015,51,199,24660,24660,52635,39.3
2015,51,510,69008,69008,126681,36.6
2015,51,550,83593,83593,178684,36.7
2015,51,650,53132,53132,106321,35.5
2015,51,680,27864,27864,55904,28.7
2015,51,700,70546,70546,134882,32.8
2015,51,710,87819,87819,176390,30.2
2015,51,740,36654,36654,72472,33.6
2015,51,760,91396,91396,174043,33.6
2015,51,770,41501,41501,78449,36.9
2015,51,800,32232,32232,68347,38.2
2015,51,810,169097,169097,351820,35.4
2015,53,005,69084,69084,143892,35.5
2015,53,007,27068,27068,58963,40
2015,53,009,32231,32231,61151,51.3
2015,53,011,166335,166335,356480,38
2015,53,015,40187,40187,81046,42
2015,53,021,25339,25339,60305,29.3
2015,53,025,30915,30915,67337,32
2015,53,027,27430,27430,56409,43.2
2015,53,029,32939,32939,65266,45.6
2015,53,033,845990,845990,1702952,37.2
2015,53,035,98490,98490,206494,39.4
2015,53,041,29078,29078,60510,43.4
2015,53,053,307056,307056,651594,36
2015,53,057,48056,48056,96642,41.5
2015,53,061,284176,284176,609499,37.8
2015,53,063,193117,193117,380713,37.1
2015,53,067,105159,105159,214764,39.1
2015,53,073,80023,80023,170910,36.3
2015,53,077,81709,81709,178425,32.9
2015,54,003,41265,41265,88003,38.5
2015,54,011,39303,39303,75411,38.4
2015,54,033,26794,26794,55019,42
2015,54,039,81804,81804,151818,43.5
2015,54,061,37603,37603,84488,30.6
2015,54,081,31315,31315,60159,42.4
2015,54,107,36734,36734,69058,42.1
2015,55,009,103894,103894,196996,37.2
2015,55,025,216049,216049,412245,34.8
2015,55,027,34805,34805,67733,42.1
2015,55,035,39155,39155,79361,33.8
2015,55,039,40295,40295,79517,41.9
2015,55,055,32753,32753,64951,40.6
2015,55,059,62950,62950,129220,38.2
2015,55,063,46116,46116,92375,35.8
2015,55,071,34508,34508,65309,44.7
2015,55,073,54558,54558,106659,40.9
2015,55,079,381917,381917,728546,34.6
2015,55,087,71702,71702,141962,37.7
2015,55,089,35429,35429,70202,43.8
2015,55,097,27856,27856,54896,36.9
2015,55,101,74960,74960,150322,40.2
2015,55,105,65054,65054,124945,39
2015,55,109,33062,33062,66746,38
2015,55,117,47438,47438,89543,42.1
2015,55,127,38106,38106,80412,38.9
2015,55,131,53353,53353,105901,42.9
2015,55,133,157143,157143,316149,43.3
2015,55,139,69636,69636,130595,37.9
2015,55,141,30960,30960,58959,44.2
2015,56,021,37740,37740,75441,36.4
2015,56,025,32564,32564,61612,35.5
2016,01,003,76779,76779,165695,42.4
2016,01,015,43972,43972,90052,39.1
2016,01,043,30299,30299,65828,40.4
2016,01,049,25383,25383,55537,39.8
2016,01,051,29350,29350,60521,38.3
2016,01,055,38766,38766,82132,41.2
2016,01,069,39167,39167,81888,39.5
2016,01,073,261904,261904,512867,38
2016,01,077,37875,37875,73948,41.6
2016,01,081,59354,59354,123060,31
2016,01,083,31880,31880,71528,38.8
2016,01,089,143669,143669,279370,38.8
2016,01,095,34726,34726,74029,38
2016,01,097,157141,157141,319641,37.4
2016,01,101,90827,90827,173112,36.4
2016,01,103,44816,44816,93513,40.7
2016,01,115,31615,31615,67636,40.3
2016,01,117,76059,76059,163031,38.9
2016,01,121,31517,31517,61368,40.8
2016,01,125,73825,73825,157062,32.9
2016,01,127,23863,23863,51650,41.8
2016,02,020,105249,105249,225966,33
2016,02,090,33770,33770,74801,30.6
2016,02,170,30305,30305,77847,34.2
2016,04,001,20018,20018,53791,34.6
2016,04,003,50147,50147,93303,40.8
