year,StateCode,CountyCode,workers,medianHouseIncome,medianFamilyIncome,medianNonFamIncome,medianWorkerIncome
2013,42,043,145476,53816,67660,36788,31721
2013,42,045,295408,64822,82585,36102,36340
2013,42,049,139207,44292,56370,25078,25722
2013,42,051,57139,38903,51304,20192,26464
2013,42,055,77234,54303,68085,35922,32586
2013,42,063,43741,45266,56617,23450,23696
2013,42,069,103514,45295,58136,25899,27101
2013,42,071,276487,56922,67556,31024,30422
2013,42,073,41923,43425,56372,23330,28643
2013,42,075,69511,55973,63488,30727,30991
2013,42,077,182587,54244,65544,32625,31251
2013,42,079,158341,45190,58873,23773,28323
2013,42,081,57783,47373,56611,25011,25566
2013,42,085,56071,44222,57450,25254,24685
2013,42,089,87887,55536,62254,31967,28439
2013,42,091,446804,76919,99020,42282,41216
2013,42,095,155584,60482,74737,31429,31902
2013,42,097,45406,41011,52582,25349,27233
2013,42,101,742619,36836,44584,26967,29998
2013,42,107,70388,41114,57152,23139,30045
2013,42,111,36487,43429,55695,23651,26159
2013,42,125,108074,55124,69946,30559,31306
2013,42,129,182702,51531,66403,25553,31620
2013,42,133,237436,57065,68495,32864,31384
2013,44,003,96129,65631,84612,37151,39566
2013,44,005,46319,70299,83301,49530,39141
2013,44,007,332820,48159,60357,29058,29406
2013,44,009,68666,70433,86988,41647,35065
2013,45,003,79360,42259,57814,22552,25256
2013,45,007,87597,41135,50020,21254,27645
2013,45,013,83605,57122,65382,41314,27027
2013,45,015,98987,50475,59637,36140,30084
2013,45,019,202898,51694,73112,35990,29946
2013,45,031,30727,31674,39711,22925,22455
2013,45,035,73876,54582,65411,31164,29896
2013,45,041,64781,41331,52080,24540,27667
2013,45,045,236345,49330,62355,28901,28885
2013,45,047,32020,34029,44340,25119,22085
2013,45,051,142743,42075,49639,27159,21699
2013,45,057,35636,38500,48679,24484,27394
2013,45,059,30165,35406,43401,19617,22524
2013,45,063,144534,53990,65477,31987,30616
2013,45,073,32593,40565,49497,21946,23639
2013,45,075,37605,31230,40341,19110,21481
2013,45,077,56442,41800,58884,21853,20994
2013,45,079,215368,47491,62323,33132,26121
2013,45,083,140887,42103,51569,23113,26547
2013,45,085,51035,39780,49992,23126,23786
2013,45,091,121255,54439,66410,28144,32291
2013,01,003,92198,44874,59569,26810,25644
2013,01,015,52740,36205,45486,23678,22552
2013,01,043,34818,39936,47541,17398,30613
2013,01,049,30260,40876,48241,18536,22375
2013,01,051,35757,50699,61597,30345,29406
2013,01,055,44541,39459,49858,19685,25655
2013,01,069,48507,39006,50032,22328,25922
2013,01,073,321646,45013,59172,27153,30259
2013,01,077,43841,43891,55391,22937,26278
2013,01,081,75527,46068,59203,27846,25200
2013,01,083,41995,48639,57378,27326,30691
2013,01,089,181007,58076,73377,37098,31155
2013,01,095,42516,38116,49385,19984,21506
2013,01,097,190917,42944,51495,23756,26209
2013,01,101,109040,44675,59316,31090,29103
2013,01,103,55337,43169,54437,25536,24469
2013,01,115,-999999999,53803,63092,31507,31202
2013,01,117,104325,67800,81526,36680,37835
2013,01,121,35333,37719,45253,21708,25397
2013,01,125,95425,46538,59058,24915,25953
2013,01,127,26497,34810,45089,16747,24025
2013,02,020,172479,79045,90480,50414,40133
2013,02,090,57717,69113,91372,44654,35640
2013,02,170,45601,72122,83506,36526,33612
2013,04,001,20783,29180,33399,18489,25628
2013,04,003,51982,46647,56857,30524,26477
2013,04,005,70577,50637,59716,30737,23932
2013,04,013,1940493,52045,62060,35318,31018
2013,04,015,77985,39058,48773,25828,21953
2013,04,017,40858,38400,41071,26866,22723
2013,04,019,476720,43824,55220,28637,25097
2013,04,021,151307,49756,53186,30721,30172
2013,04,025,94875,39895,50811,23655,20392
2013,04,027,86851,41666,44602,25118,22071
2013,05,007,114615,56570,64165,32422,31092
2013,05,031,47722,41134,49301,22447,25995
2013,05,045,61959,49149,63513,31420,27385
2013,05,051,42980,39589,49836,26979,25964
2013,05,069,31452,34689,46983,22613,25792
2013,05,085,36832,56635,61280,33187,30924
2013,05,119,197155,46368,60124,31163,30073
2013,05,125,57213,53107,62486,34734,30007
2013,05,131,56351,41056,50084,22938,25536
2013,05,143,108586,42073,57188,26341,25523
2013,05,145,34835,43643,54409,17021,25629
2013,06,001,843694,72399,88720,46047,38791
2013,06,007,100695,42752,55619,27047,23664
2013,06,013,560105,79100,94574,45429,40208
2013,06,017,88104,61365,85139,28220,32126
2013,06,019,426672,43925,48229,27242,23376
2013,06,023,65284,42092,50170,30508,22400
2013,06,025,71372,43310,47116,22090,22749
2013,06,029,369873,46879,51929,31442,25107
2013,06,031,64192,45774,46260,31169,26412
2013,06,033,24313,37079,49397,19503,23455
2013,06,037,5145151,54529,60792,39402,27854
2013,06,039,56823,39758,45737,24252,21795
2013,06,041,136791,96580,120519,55466,46285
2013,06,045,40314,42042,52209,19871,20768
2013,06,047,113464,40687,43430,29810,22300
2013,06,053,193795,57052,61872,37977,25361
2013,06,055,75868,70914,80375,42891,30024
2013,06,057,42933,54851,69895,40391,25191
2013,06,059,1638455,74163,82861,50690,33079
2013,06,061,180910,73328,84156,41860,38451
2013,06,065,1060020,54095,60830,33084,27335
2013,06,067,706134,52936,60887,37552,31256
2013,06,071,948219,52323,58204,31231,27276
2013,06,073,1648154,61426,71608,42136,31701
2013,06,075,517997,77485,95421,63619,47428
2013,06,077,321032,51432,57111,30612,26064
2013,06,079,138290,58158,74389,32176,26789
2013,06,081,416841,91322,108410,54957,41663
2013,06,083,225172,62421,75073,39951,25801
2013,06,085,991785,92014,104307,60346,45373
2013,06,087,141392,68438,82904,41001,28679
2013,06,089,74479,40332,49550,25056,26394
2013,06,095,212844,63520,75598,42830,32415
2013,06,097,261064,61029,73969,42015,31640
2013,06,099,250369,47962,55336,29536,25354
2013,06,101,42955,49139,59297,25897,25832
2013,06,107,191461,39422,40747,27879,21006
2013,06,111,440560,77363,86048,48713,31857
2013,06,113,100433,54898,72160,27743,25309
2013,06,115,31443,43801,49561,26614,24018
2013,08,001,247144,54878,63754,39019,31030
2013,08,005,335638,60956,72867,39793,32032
2013,08,013,178727,71604,92363,40665,31514
2013,08,031,370165,51089,65155,41048,32424
2013,08,035,160896,102961,114000,57427,51603
2013,08,041,345955,57098,69131,35372,30153
2013,08,059,308536,68201,85184,41067,37273
2013,08,069,173917,59052,76161,35495,28636
2013,08,077,72573,46723,55485,29941,27126
2013,08,101,70824,41218,49272,23072,25442
2013,08,123,139273,58611,66807,32430,29927
2013,09,001,512260,82084,101721,42621,39144
2013,09,003,484228,63603,81071,36761,37569
2013,09,005,107561,70981,87052,39307,39566
2013,09,007,90770,75303,100407,45386,43341
2013,09,009,457843,58571,78879,34258,35576
2013,09,011,155298,62883,76099,40536,32121
2013,09,013,86340,72954,87898,43051,36016
2013,09,015,65536,57503,70064,31438,28190
2013,10,001,85778,54794,61285,39887,30247
2013,10,003,292328,63109,77662,37917,35306
2013,10,005,95280,50629,60220,29973,26067
2013,11,001,375082,67572,72337,63192,46401
2013,12,001,124386,38454,57592,26399,22488
2013,12,005,85897,45594,53741,29337,23360
2013,12,009,258735,46472,56845,29246,27325
2013,12,011,974272,50446,59352,33168,30065
2013,12,015,60090,43698,51016,27842,23659
2013,12,017,48893,40015,50992,21328,23556
2013,12,019,100389,57757,64036,36500,30382
2013,12,021,152306,54406,63980,36244,25832
2013,12,023,30949,45220,56321,25934,24278
2013,12,031,462943,47906,59147,32053,30466
2013,12,033,152769,42877,54087,30471,25037
2013,12,035,37803,46055,51573,27150,25495
2013,12,053,68381,39193,47137,21828,25555
2013,12,055,35208,33811,42223,23661,20556
2013,12,057,669587,49597,61448,31437,30361
2013,12,061,61256,42401,51490,26250,23576
2013,12,069,133682,44026,55027,26851,25848
2013,12,071,293242,46383,54983,27874,24373
2013,12,073,157471,46859,67924,27423,26009
2013,12,081,150303,48309,59571,29665,26868
2013,12,083,130848,38695,46240,22516,23560
2013,12,085,66532,49444,66714,30007,28617
2013,12,086,1323296,41913,46904,26170,25470
2013,12,087,38638,50838,70674,31130,31143
2013,12,089,35782,54330,61532,33899,28789
2013,12,091,97219,55139,62096,35114,27711
2013,12,095,658684,46716,55450,32311,26454
2013,12,097,137735,41361,45776,25379,24168
2013,12,099,685582,51804,63741,35629,28274
2013,12,101,207474,45678,55699,25302,28558
2013,12,103,464593,43703,58100,30003,30131
2013,12,105,274165,42435,50443,26427,25796
2013,12,107,27005,32295,43393,16743,21178
2013,12,109,98865,64862,81476,32485,35168
2013,12,111,127689,42504,50175,25529,25448
2013,12,113,75785,54843,65043,24075,29451
2013,12,115,162796,48263,60990,30828,26500
2013,12,117,235715,55058,69138,35921,30718
2013,12,119,22935,52891,60546,30182,23264
2013,12,127,218175,40919,50118,26919,25206
2013,13,013,37060,56051,61584,26067,27317
2013,13,015,48931,45191,56632,23357,25913
2013,13,021,67791,36327,44668,26467,22393
2013,13,031,34787,36153,48735,20805,19343
2013,13,045,51908,45682,55219,21901,25644
2013,13,047,33221,51608,59343,21701,29236
2013,13,051,140637,45263,59553,28641,26193
2013,13,057,112017,64705,75679,40492,32121
2013,13,059,62686,31551,49764,22026,16245
2013,13,063,132209,40754,44275,29890,25324
2013,13,067,398727,63086,75099,40715,34258
2013,13,073,67493,72167,79963,41894,37711
2013,13,077,66217,61351,71464,39165,35547
2013,13,089,388257,49796,57273,39490,30897
2013,13,095,41201,30504,33237,22196,21454
2013,13,097,71681,50281,60798,31723,27943
2013,13,113,52634,81394,92248,39624,40628
2013,13,115,43074,37296,47355,21323,21809
2013,13,117,97649,86052,96766,39484,41099
2013,13,121,517963,55914,74273,39561,35859
2013,13,127,38468,41502,49305,24498,22483
2013,13,135,454882,58917,62862,41444,30160
2013,13,139,93985,44998,51687,30493,25133
2013,13,151,106017,59097,65806,34967,32245
2013,13,153,67724,49660,57822,31801,30183
2013,13,179,31248,39140,45536,29880,29302
2013,13,185,55419,35317,49218,21871,21539
2013,13,215,95590,40499,49196,23540,24944
2013,13,217,50438,54107,59244,39159,31073
2013,13,223,75501,56307,61776,35767,31582
2013,13,245,91420,35649,43609,25716,21529
2013,13,247,41095,49767,56685,40401,31237
2013,13,285,33931,43642,50674,30069,24782
2013,13,295,30394,42018,54645,20565,26922
2013,13,297,40680,53233,59910,18667,27289
2013,13,313,51637,38126,44099,22122,24028
2013,15,001,91299,48399,56131,25415,25115
2013,15,003,514486,73388,85608,46321,35362
2013,15,007,35593,60155,72430,27807,30840
2013,15,009,89373,65558,79411,31936,31953
2013,16,001,212762,52542,66760,29268,28952
2013,16,005,40761,42174,59641,25689,22208
2013,16,019,48741,49884,54709,31570,25395
2013,16,027,90492,41941,48812,22493,23175
2013,16,055,67896,54919,60858,29624,27393
2013,16,083,39361,47403,55154,21870,22481
2013,17,001,33943,41327,55713,19493,28588
2013,17,019,108012,45682,67312,23993,21507
2013,17,031,2768255,53827,65555,36715,32269
2013,17,037,59366,52867,66475,32310,23677
2013,17,043,516406,76195,93880,42641,40132
2013,17,089,276462,72108,82091,40420,32075
2013,17,091,55825,49761,58926,31580,29641
2013,17,093,64386,74859,81070,60303,36792
2013,17,097,379302,74869,90001,39420,35842
2013,17,099,55753,48552,61331,30578,28876
2013,17,111,174379,75449,87863,34712,36232
2013,17,113,97290,61846,87033,31219,30054
2013,17,115,55744,45957,57082,27516,26845
2013,17,119,137732,54101,66963,30069,32851
2013,17,143,94174,49391,65181,29956,28908
2013,17,161,76605,48159,62051,28163,27498
2013,17,163,130327,48136,60305,26388,31986
2013,17,167,104965,55317,72816,35298,31369
2013,17,179,68179,56656,70738,32810,33338
2013,17,183,37693,45089,56695,24876,29752
2013,17,197,358349,74397,85236,38762,35754
2013,17,199,31689,44418,54265,25587,28469
2013,17,201,148957,46946,55064,29707,28380
2013,18,003,185182,45006,56639,30414,28456
2013,18,005,39308,52505,65981,36963,32758
2013,18,019,56564,50760,62249,29703,31023
2013,18,035,59699,36402,51079,21078,17404
2013,18,039,100307,45387,50939,28055,25870
2013,18,043,39140,57401,76563,30773,31282
2013,18,053,32043,38665,49955,27654,20908
2013,18,057,160055,81958,102101,42001,44450
2013,18,059,37621,65421,77784,26707,32871
2013,18,063,80381,67535,72900,43903,37710
2013,18,067,39946,44265,59289,23941,29141
2013,18,081,75949,57245,67126,32171,31282
2013,18,085,39114,51221,63438,28141,30490
2013,18,089,237444,48302,58571,30482,30187
2013,18,091,51912,46506,57846,28988,26032
2013,18,095,58593,40913,50075,22531,23421
2013,18,097,487494,41345,50518,30403,26983
2013,18,105,75401,41972,65914,23677,17462
2013,18,109,37768,56664,64427,28813,27989
2013,18,127,85638,63806,76854,35985,35004
2013,18,141,133981,40528,51136,26946,23880
2013,18,157,92577,47731,64109,22836,21819
2013,18,163,88299,41102,54759,26671,27495
2013,18,167,48973,37930,49776,20224,22551
2013,18,177,28898,34745,49044,20296,23633
2013,19,013,72044,45666,63055,30209,26856
2013,19,049,-999999999,78837,92423,41419,37333
2013,19,061,51994,51735,65633,30215,26802
2013,19,103,81718,51606,84636,31850,27881
2013,19,113,119986,56151,74204,32693,32692
2013,19,153,256922,59328,72484,36394,32921
2013,19,155,48210,50557,61205,30594,30509
2013,19,163,86938,53884,74530,30491,32389
2013,19,169,52964,50279,77413,25197,17979
2013,19,193,55592,45594,57854,26687,24846
2013,20,015,33080,55647,67215,28426,30515
2013,20,045,66125,52150,72805,29091,23526
2013,20,091,319598,73737,91596,40942,39705
2013,20,103,37373,68266,79990,32169,34329
2013,20,161,40633,43778,61094,29242,21641
2013,20,173,256329,48361,61917,28590,29964
2013,20,177,89394,50150,60306,31287,30651
2013,20,209,77940,38412,45760,25279,24301
2013,21,015,67472,64414,74009,40634,34656
2013,21,029,40763,60264,68490,27361,30452
2013,21,037,49729,53323,70043,32016,32296
2013,21,047,34864,45206,52272,26423,26869
2013,21,059,47293,47252,59151,27280,28837
2013,21,067,169539,47535,66148,30763,25359
2013,21,093,54584,48035,61489,28236,26456
2013,21,111,393277,47488,62042,30005,30657
2013,21,117,85135,53761,63846,31925,29811
2013,21,145,30471,41209,52276,23814,22945
2013,21,151,44256,45316,55873,26844,23790
2013,54,003,55429,55134,60552,41167,31882
2013,54,011,41588,39019,51171,21842,22482
2013,54,033,32683,41698,56479,22231,27453
2013,54,039,92815,46325,56950,30933,31204
2013,54,061,55545,49534,67699,22709,22227
2013,54,081,31639,40178,51147,20181,25039
2013,54,107,40726,41408,50652,24280,26503
2013,55,009,137963,51160,64820,31007,29811
2013,55,025,301357,60081,81781,37325,31586
2013,55,027,44895,51151,63457,27591,29549
2013,55,035,58571,49204,70188,25939,24465
2013,55,039,55158,54198,64409,27085,31047
2013,55,055,45991,51235,63094,32707,27443
2013,55,059,88485,51013,66213,28333,29311
2013,55,063,66801,51551,67388,28031,25660
2013,55,071,43933,47181,61592,26516,31106
2013,55,073,73755,51635,63730,26103,30197
2013,55,079,485959,41959,52870,31309,28145
2013,55,087,99725,56433,71327,34588,32007
2013,55,089,47104,70899,81817,33338,35301
2013,55,097,38093,49872,64717,25470,23009
2013,55,101,99245,54209,68486,32146,31895
2013,55,105,82006,47118,57791,28873,27883
2013,55,109,48484,67502,79366,36383,36046
2013,55,117,61723,50678,61524,31245,28980
2013,55,127,57658,52057,68715,26516,27083
2013,55,131,75514,66391,81182,38056,36178
2013,55,133,219832,75368,92056,40046,40299
2013,55,139,91337,49776,65064,30589,29842
2013,55,141,39579,47726,62576,24137,25444
2013,56,021,52221,61661,80429,31378,31399
2013,56,025,44041,58635,71561,37793,34193
2013,46,099,104195,52117,64788,31356,29875
2013,46,103,56848,48906,62180,33965,25005
2013,47,001,31438,40907,52160,23147,26805
2013,47,009,59083,44351,52955,23324,22491
2013,47,011,48915,42722,50633,25142,26044
2013,47,037,369116,47150,59324,36072,29200
2013,47,059,29892,35981,45102,21655,22448
2013,47,065,175799,47415,60849,26586,27905
2013,47,093,230698,49165,65228,29055,30176
2013,47,113,47722,39523,53544,22029,26501
2013,47,119,41074,45712,56453,27775,28670
2013,47,125,92027,51017,56024,34083,29661
2013,47,141,33139,31448,41308,17666,21981
2013,47,147,34619,50510,57540,27592,30113
2013,47,149,151191,57174,68247,36203,31177
2013,47,155,47016,40715,50269,20759,22405
2013,47,157,478522,45226,56408,30686,28828
2013,47,163,73689,40148,51204,22710,23466
2013,47,165,87241,55917,64436,32376,30729
2013,47,179,64471,41349,51369,23914,23968
2013,47,187,102220,88759,103772,41096,43919
2013,47,189,63510,56278,65728,31924,31608
2013,48,005,39122,42750,49204,19692,21463
2013,48,021,35334,48652,54465,29519,27331
2013,48,027,160516,50656,57736,31251,28904
2013,48,029,908809,49769,57327,32353,26521
2013,48,037,39870,41142,51176,21362,25185
2013,48,039,165472,66250,80564,31902,36468
2013,48,041,105227,37913,59365,21845,17921
2013,48,061,162786,34374,37186,18298,21163
2013,48,085,465397,80273,96184,46464,42853
2013,48,091,58449,72759,82026,36694,36186
2013,48,099,35351,51217,58049,29382,27259
2013,48,113,1295011,47810,52425,37496,28961
2013,48,121,405662,74981,90550,42215,38507
2013,48,135,75740,55710,59390,38151,30823
2013,48,139,80052,57880,71175,33918,31896
2013,48,141,376885,39945,44186,22316,22476
2013,48,157,335660,88023,102157,45767,42061
2013,48,167,152250,60869,74246,33977,33542
2013,48,181,58363,44378,54787,25454,27314
2013,48,183,57450,45461,52961,24428,24433
2013,48,187,72338,58270,69831,33250,31519
2013,48,201,2248015,52489,60020,38236,30585
2013,48,203,30640,39701,46230,22350,25218
2013,48,209,94471,58987,73650,29949,26225
2013,48,213,31282,38493,44948,24495,22662
2013,48,215,327124,35098,37764,19133,19780
2013,48,231,40907,44303,57115,21010,24446
2013,48,245,110250,41838,52874,24213,25654
2013,48,251,71290,56253,65486,28187,35912
2013,48,257,54865,65258,72199,29466,31717
2013,48,291,28038,41711,51193,19571,31321
2013,48,303,149763,47309,59038,28244,23792
2013,48,309,120091,40633,49690,23656,24054
2013,48,329,79470,72050,85272,46949,34040
2013,48,339,240520,68428,81137,39344,36676
2013,48,347,28877,35587,49919,18362,21466
2013,48,355,179032,49338,56866,30362,26420
2013,48,361,38926,52728,63574,29552,31386
2013,48,367,60369,60454,66016,32249,32171
2013,48,375,56869,37823,42855,23984,22437
2013,48,381,68417,60801,77807,35978,32178
2013,48,397,45217,93054,95392,35644,43952
2013,48,409,31384,46425,55214,27736,29116
2013,48,423,105497,47745,62354,25109,26467
2013,48,439,1001972,56895,68044,35718,31742
2013,48,441,69203,44447,57481,22395,22641
2013,48,451,57659,45968,58009,31758,25744
2013,48,453,645342,60464,75071,42586,31750
2013,48,469,43924,52304,56979,35846,27214
2013,48,471,21959,38369,57440,22782,25595
2013,48,479,100913,39991,42773,20899,21470
2013,48,485,65656,43525,54100,24534,25257
2013,48,491,248903,70911,83716,42228,36688
