CountyCode,StateCode,Year,medianFamilyIncome,medianHomeVal,medianHouseIncome,medianHouseholdCosts,medianNonFamIncome,medianRealEstateTax,medianWorkerIncome,population,totalHouses,workers,meanIncome,medianAge,medianIncome,povertyPop,StateAndCounty
375,48,2012,45921,86900,35426,676,22068,1430,23268,122335,24783,55868,43376,33,43376,13096,1524
381,48,2012,64772,140700,55833,866,30991,2417,31592,125082,32968,64607,48295,34.9,48295,6135,1525
397,48,2012,93338,187900,82399,1432,36929,3890,40962,83021,22396,41794,27502,36.6,27502,2214,1526
409,48,2012,52124,87600,50546,777,29825,1547,28463,65600,16693,31886,23040,35.9,23040,2607,1527
423,48,2012,55474,121100,46286,781,29577,1669,26265,214821,50120,102728,78290,36,78290,13623,1528
439,48,2012,66180,135000,56040,989,35383,3104,31061,1880153,398083,974221,665139,33.7,665139,110956,1529
441,48,2012,54679,101700,43855,738,26779,1516,24151,133473,27915,64560,49548,32.4,49548,13383,1530
451,48,2012,57987,104100,44651,667,26948,1454,24410,113281,25028,57999,42516,34.6,42516,7255,1531
453,48,2012,72236,217600,57368,1156,41350,4330,30531,1095584,213091,619974,414318,32.5,414318,96714,1532
469,48,2012,57918,110100,50076,723,27165,1905,26455,89269,19996,45011,31850,35.6,31850,6576,1533
471,48,2012,53245,110300,36382,752,22547,1713,26133,68408,11312,23581,20414,35.9,20414,5416,1534
479,48,2012,41065,106600,36624,803,18731,2458,21645,259172,43670,100179,68980,28.2,68980,39439,1535
485,48,2012,55899,93700,45363,749,28735,1801,26582,131559,28901,65109,48702,33.4,48702,6177,1536
491,48,2012,79847,179600,70721,1256,42718,3919,36054,456232,104293,240344,156215,35,156215,14022,1537
005,49,2012,53523,189600,46016,822,24612,1069,18933,115520,23752,57339,35537,25.7,35537,8136,1538
011,49,2012,75114,213200,68931,1150,36240,1541,31713,315809,74902,153266,96886,30.1,96886,11257,1539
035,49,2012,67788,220400,58856,1095,36423,1692,28349,1063842,230880,562571,348561,31.4,348561,63612,1540
049,49,2012,64398,209200,58425,1109,32921,1370,21350,540504,96624,258248,144466,24.5,144466,27610,1541
053,49,2012,52193,182200,43837,967,23196,1275,20932,144809,32841,60259,48186,33.7,48186,9676,1542
057,49,2012,61969,162900,54045,914,33040,1337,27468,236640,57379,116205,80232,31.5,80232,12061,1543
007,50,2012,84326,267100,63686,1273,40593,4328,30111,158504,40734,94997,63022,36.5,63022,8407,1544
003,51,2012,90176,302300,72917,1177,39948,2214,34717,102251,25941,50652,38374,38.2,38374,5667,1545
013,51,2012,137216,580400,100474,1857,82170,4912,59717,221045,40017,149428,95369,33.6,95369,8083,1546
015,51,2012,52582,188500,47279,818,28639,925,27063,73658,23580,35681,28920,44.7,28920,3740,1547
019,51,2012,72509,202600,57625,815,29513,965,31575,69590,23920,34662,28449,45.1,28449,3047,1548
041,51,2012,80427,215700,70243,1268,44509,1867,38488,323856,88640,173651,115148,38.3,115148,8924,1549
059,51,2012,124831,483000,107096,1921,74457,4659,50207,1118602,261125,646270,391216,37.4,391216,28344,1550
061,51,2012,101028,352200,83677,1447,52568,2944,40674,66542,18609,36240,23044,40.9,23044,1234,1551
069,51,2012,77289,215000,67289,1124,37636,1210,35737,80317,23204,43764,29636,40.3,29636,3177,1552
085,51,2012,84890,247000,74128,1183,31090,1833,37153,100668,30120,54667,36146,41.2,36146,2230,1553
087,51,2012,71873,207700,58338,1113,39264,1713,34171,314932,79161,177178,123501,37.7,123501,14681,1554
095,51,2012,91728,299900,79435,1406,49493,2304,35354,68967,21765,32762,27360,45.4,27360,3081,1555
107,51,2012,127192,428500,117876,2167,77405,4925,52221,336898,85854,190107,108559,35.3,108559,5066,1556
121,51,2012,57115,191200,41625,837,21167,1586,17812,95194,18122,47141,35154,27.1,35154,13064,1557
153,51,2012,100474,316500,93744,1760,62966,3248,42731,430289,94915,244364,134611,33.8,134611,9432,1558
161,51,2012,71974,181800,57515,941,29744,1809,31930,92901,28076,48493,38004,43.8,38004,2497,1559
165,51,2012,59297,195800,50818,829,29521,1127,25736,77391,22862,38728,29390,40.6,29390,4484,1560
177,51,2012,87587,232100,78914,1408,45531,1675,36041,125684,32380,66140,42292,36.5,42292,4307,1561
179,51,2012,108392,289900,97606,1777,47469,2467,42324,134352,33140,71442,42313,34.6,42313,2291,1562
199,51,2012,87621,322900,71974,1415,38829,2039,36172,66146,15919,33919,22830,38.6,22830,3584,1563
510,51,2012,101927,501200,81160,1625,71161,4586,52457,146294,26210,95680,65468,35.8,65468,4028,1564
550,51,2012,76204,249300,65562,1388,40796,2452,36121,228417,56351,121446,80343,36.7,80343,9087,1565
650,51,2012,57659,187700,47472,1042,35021,1830,27700,136836,30148,71359,52797,35.4,52797,9646,1566
680,51,2012,44458,143200,36912,726,27691,1417,19352,77113,14614,35305,28000,29.7,28000,9294,1567
700,51,2012,55243,194400,47476,1044,31364,2253,26929,180726,34967,100196,70446,32.4,70446,12266,1568
710,51,2012,50880,193400,42644,1045,30865,2045,24675,245782,36584,138564,86347,29.6,86347,23086,1569
740,51,2012,49788,171300,42487,1055,31680,2065,31236,96470,19107,48142,36781,34.9,36781,9960,1570
760,51,2012,48553,173000,38185,937,30017,1971,24445,210309,36206,111999,83456,32.3,83456,26215,1571
770,51,2012,52982,132300,37890,776,26235,1392,26540,97469,23180,49669,42134,37.7,42134,7962,1572
800,51,2012,73462,235100,65394,1223,36190,2017,31374,85181,21819,43552,30623,38.4,30623,3896,1573
810,51,2012,74133,259500,61626,1363,43275,2249,33485,447021,102326,249297,165376,34.9,165376,17584,1574
005,53,2012,72857,183000,57774,872,35475,1889,34511,182398,45539,89428,65945,36.2,65945,7272,1575
007,53,2012,53825,245100,45837,823,31861,2093,24853,73687,17963,35172,27458,40.4,27458,5134,1576
009,53,2012,53523,209400,42485,754,26444,1956,22188,71863,21016,30215,30044,50.2,30044,4365,1577
011,53,2012,67046,216300,55719,1157,34594,2687,30768,438287,102713,217967,160145,37.4,160145,18405,1578
015,53,2012,55241,169800,47692,870,23867,2008,29082,101996,24830,45709,38834,41.4,38834,8286,1579
021,53,2012,58595,164700,55392,949,26460,1903,25827,85845,15776,40503,24270,28.4,24270,5352,1580
025,53,2012,54092,149100,46295,750,21483,1652,23167,91723,18427,42716,30543,31.6,30543,6226,1581
027,53,2012,53027,154500,42057,703,22791,1651,24461,71692,19704,31514,27880,42.6,27880,6817,1582
029,53,2012,70519,278000,57381,1060,31920,2345,30641,79177,21627,39265,32954,44,32954,3790,1583
033,53,2012,88174,353800,69047,1395,47281,3796,39128,2007440,457472,1131542,804062,37.2,804062,116494,1584
035,53,2012,70884,255600,59073,1217,40560,2697,32362,254991,66361,128757,97027,39.1,97027,14007,1585
041,53,2012,54921,187500,42927,822,24333,1686,24883,75621,20244,33316,30134,43.3,30134,4038,1586
053,53,2012,67420,218000,57629,1228,39496,2796,32446,811681,182522,418736,300554,35.7,300554,46167,1587
057,53,2012,64845,242600,53400,1054,33693,2617,29785,118222,30378,55699,44671,40.7,44671,8948,1588
061,53,2012,80028,270600,67136,1395,41395,3165,36748,733036,178606,394095,270568,37.6,270568,38400,1589
063,53,2012,61247,174900,47624,883,27112,2154,27682,475735,119019,233746,189004,37.1,189004,35079,1590
067,53,2012,67956,228300,58239,1165,38457,2586,32776,258332,67658,134475,102335,38,102335,15104,1591
073,53,2012,64203,255500,51458,1016,29538,2290,25187,205262,49232,108390,79029,37,79029,16275,1592
077,53,2012,50549,157900,43942,828,26895,1604,21499,246977,48712,111398,78472,32.3,78472,23803,1593
003,54,2012,61000,154400,53248,977,37490,1130,31203,107098,29175,54015,40633,38.1,40633,8662,1594
011,54,2012,53156,109900,35567,598,20598,693,21916,96974,23858,46436,39570,38.8,39570,8921,1595
033,54,2012,51089,89900,40022,551,22399,569,28753,69141,20605,32147,28556,41.7,28556,6598,1596
039,54,2012,57999,97900,46914,621,27165,689,30833,192179,58264,93374,84099,41.9,84099,12544,1597
061,54,2012,69117,163100,39532,651,21082,780,20830,100332,20217,51752,36881,29.3,36881,14446,1598
081,54,2012,46157,101700,40705,572,24474,483,28315,79021,22714,29980,30834,41.8,30834,7667,1599
107,54,2012,49502,103900,42857,595,25127,611,26123,86701,25272,40795,35774,41.9,35774,6627,1600
009,55,2012,64573,159200,50131,862,28892,2984,30292,253032,63553,138235,98774,36.2,98774,13389,1601
025,55,2012,80926,224900,59792,1101,36925,4581,30990,503523,122149,297642,207415,34.6,207415,30784,1602
027,55,2012,62143,153800,50781,923,32544,3110,30692,88415,25382,44927,33183,40.8,33183,3094,1603
035,55,2012,64439,150000,47913,776,21760,2813,22419,100677,24944,58451,40311,33.5,40311,7525,1604
039,55,2012,61431,141700,53065,838,31864,2777,30800,101843,29114,56102,41191,40.2,41191,3004,1605
055,55,2012,69122,183000,53675,999,27531,3419,30326,84498,23205,47729,32360,38,32360,3054,1606
059,55,2012,69086,164900,54172,1029,31148,3680,30444,167936,41495,89155,62697,36.7,62697,8415,1607
063,55,2012,67257,157400,47360,834,27657,3121,24141,116461,30109,64339,46959,35.7,46959,7804,1608
071,55,2012,63571,126900,46045,725,26340,2489,29463,80671,25046,43484,33926,44,33926,3757,1609
073,55,2012,60107,143700,52419,798,31292,2752,30487,134735,38250,75205,52147,39.8,52147,5540,1610
079,55,2012,55380,153200,42381,876,28648,3918,28395,955205,190088,489813,383291,33.8,383291,88271,1611
087,55,2012,72058,155000,56918,888,33301,2989,31858,178816,49848,99823,68973,37.9,68973,6124,1612
089,55,2012,90125,241700,75170,1141,31171,3816,37196,86823,26901,47500,34365,43.4,34365,2299,1613
097,55,2012,60374,148400,45215,742,25707,2545,22226,70433,19465,39028,28270,35.7,28270,5927,1614
101,55,2012,62279,162100,51904,923,29972,3450,31995,194797,51845,99109,75752,39.5,75752,10327,1615
105,55,2012,55664,129300,45989,849,27036,2841,26436,160418,42996,80666,63287,38.4,63287,11258,1616
109,55,2012,79082,200800,67870,1220,35141,3253,37056,85242,25060,48300,32114,37.2,32114,1502,1617
117,55,2012,65865,145700,51899,811,30939,2920,30502,115009,32777,64226,46653,41.4,46653,4906,1618
127,55,2012,64018,181100,48940,970,30764,3449,25779,102851,26728,55787,39758,38.1,39758,7204,1619
131,55,2012,78519,212000,64221,1063,31464,3595,38388,132661,40663,74313,51837,41.6,51837,3138,1620
133,55,2012,89038,244100,72364,1224,40126,4082,40195,392292,116113,217805,154189,42.7,154189,11931,1621
139,55,2012,66588,144200,51458,813,31721,2924,29461,168794,45373,90799,67627,38,67627,7700,1622
141,55,2012,59429,116700,44568,671,26259,2158,27252,74424,23772,39743,31549,42.9,31549,2983,1623
021,56,2012,68441,181800,54192,892,29189,1165,31344,94483,23766,49972,35245,37.1,35245,4236,1624
025,56,2012,71765,178600,54526,799,26895,1112,29926,78621,21986,44276,32065,35.7,32065,4340,1625
003,01,2013,59569,167500,44874,803,26810,596,25644,195540,48841,92198,70259,40.9,70259,12339,1626
015,01,2013,45486,92900,36205,578,23678,440,22552,116736,29414,52740,43851,37.6,43851,11830,1627
043,01,2013,47541,117400,39936,683,17398,439,30613,80811,24380,34818,32225,40.3,32225,5064,1628
049,01,2013,48241,106800,40876,537,18536,342,22375,71013,16331,30260,22754,38.8,22754,4207,1629
051,01,2013,61597,142000,50699,810,30345,387,29406,80902,19811,35757,28292,38.5,28292,4438,1630
055,01,2013,49858,101900,39459,599,19685,442,25655,103931,28911,44541,40135,40.5,40135,8465,1631
069,01,2013,50032,119900,39006,681,22328,387,25922,103668,25484,48507,40448,39.3,40448,8206,1632
073,01,2013,59172,143300,45013,845,27153,912,30259,659479,160389,321646,257398,37.6,257398,54500,1633
077,01,2013,55391,118600,43891,604,22937,567,26278,92797,26459,43841,39433,41.6,39433,7436,1634
081,01,2013,59203,138100,46068,819,27846,791,25200,150933,32878,75527,56840,30.5,56840,16281,1635
083,01,2013,57378,136600,48639,689,27326,466,30691,88845,25147,41995,32879,38.1,32879,5193,1636
089,01,2013,73377,162300,58076,820,37098,742,31155,346892,90701,181007,137072,37.7,137072,19606,1637
095,01,2013,49385,117100,38116,621,19984,476,21506,94760,24523,42516,33738,39.3,33738,6752,1638
097,01,2013,51495,121200,42944,786,23756,661,26209,414079,98085,190917,148025,37,148025,34625,1639
101,01,2013,59316,119000,44675,828,31090,471,29103,226659,52126,109040,87996,35.1,87996,23387,1640
103,01,2013,54437,123600,43169,622,25536,483,24469,119787,33269,55337,46779,39.1,46779,5308,1641
115,01,2013,63092,129300,53803,745,31507,450,31202,86308,26999,-999999999,31769,39.4,31769,5942,1642
117,01,2013,81526,192700,67800,1066,36680,943,37835,204180,58235,104325,73694,38,73694,6634,1643
121,01,2013,45253,93800,37719,578,21708,391,25397,81096,23726,35333,31598,40.4,31598,6949,1644
125,01,2013,59058,152100,46538,790,24915,621,25953,200821,42796,95425,69291,31.5,69291,20092,1645
127,01,2013,45089,82400,34810,511,16747,226,24025,65998,18378,26497,24963,41.6,24963,5220,1646
020,02,2013,90480,295500,79045,1372,50414,3978,40133,300950,61373,172479,103445,32.4,103445,11169,1647
090,02,2013,91372,218200,69113,1232,44654,2798,35640,100436,20807,57717,34056,30.4,34056,2218,1648
170,02,2013,83506,220700,72122,1191,36526,2551,33612,95192,22964,45601,30272,34.3,30272,3790,1649
001,04,2013,33399,93900,29180,349,18489,641,25628,71934,13677,20783,17948,33.3,17948,15318,1650
003,04,2013,56857,150000,46647,710,30524,1118,26477,129473,34059,51982,48368,40.3,48368,13206,1651
005,04,2013,59716,204800,50637,957,30737,1369,23932,136539,27914,70577,49002,31.2,49002,12997,1652
013,04,2013,62060,185000,52045,994,35318,1353,31018,4009412,859362,1940493,1425393,35.6,1425393,337989,1653
015,04,2013,48773,123900,39058,671,25828,794,21953,203030,54283,77985,81257,49.2,81257,18686,1654
017,04,2013,41071,98500,38400,505,26866,892,22723,107322,23649,40858,34147,35.5,34147,17990,1655
019,04,2013,55220,155300,43824,836,28637,1624,25097,996554,237045,476720,391975,38,391975,94196,1656
021,04,2013,53186,135100,49756,903,30721,1200,30172,389350,88799,151307,128036,37.5,128036,23380,1657
025,04,2013,50811,173500,39895,824,23655,1255,20392,215133,60360,94875,91064,51.1,91064,15040,1658
027,04,2013,44602,108800,41666,775,25118,936,22071,201201,48590,86851,69744,33.5,69744,13634,1659
007,05,2013,64165,143500,56570,838,32422,1025,31092,237297,55865,114615,82644,35.1,82644,11506,1660
031,05,2013,49301,128900,41134,681,22447,720,25995,101488,21228,47722,37827,33.9,37827,10663,1661
045,05,2013,63513,139600,49149,776,31420,957,27385,119580,28250,61959,42636,31.5,42636,5768,1662
051,05,2013,49836,121500,39589,666,26979,599,25964,97173,27646,42980,41865,44.9,41865,10924,1663
069,05,2013,46983,78400,34689,633,22613,417,25792,73191,17881,31452,27960,39.4,27960,6105,1664
085,05,2013,61280,133800,56635,810,33187,969,30924,70753,17563,36832,24779,36,24779,3496,1665
119,05,2013,60124,141700,46368,810,31163,1087,30073,391284,90859,197155,148694,36.1,148694,29152,1666
125,05,2013,62486,136600,53107,773,34734,948,30007,114404,32067,57213,41004,38.9,41004,5124,1667
131,05,2013,50084,127600,41056,645,22938,779,25536,127342,29287,56351,50095,37,50095,12464,1668
143,05,2013,57188,148600,42073,753,26341,1016,25523,216410,43546,108586,81198,31.5,81198,21270,1669
145,05,2013,54409,103600,43643,636,17021,531,25629,78483,20381,34835,29038,36.5,29038,5821,1670
001,06,2013,88720,518900,72399,1549,46047,4482,38791,1578891,288417,843694,555909,37.1,555909,94328,1671
007,06,2013,55619,217600,42752,895,27047,1592,23664,222090,48961,100695,85158,36.4,85158,19717,1672
013,06,2013,94574,424100,79100,1619,45429,3874,40208,1094205,247289,560105,382356,38.8,382356,52694,1673
017,06,2013,85139,352900,61365,1345,28220,2911,32126,181737,48749,88104,66751,44.5,66751,10724,1674
019,06,2013,48229,185200,43925,954,27242,1726,23376,955272,152766,426672,293517,31.4,293517,127116,1675
023,06,2013,50170,259500,42092,908,30508,1758,22400,134493,28950,65284,53191,37.5,53191,12939,1676
025,06,2013,47116,148400,43310,823,22090,1316,22749,176584,25644,71372,47430,31.9,47430,11771,1677
029,06,2013,51929,161000,46879,962,31442,1777,25107,864124,137511,369873,257183,31,257183,77040,1678
031,06,2013,46260,169200,45774,893,31169,1356,26412,150960,21090,64192,41813,31.6,41813,14905,1679
033,06,2013,49397,166400,37079,970,19503,1517,23455,63860,16595,24313,26194,45.9,26194,6260,1680
037,06,2013,60792,420200,54529,1366,39402,3394,27854,10017068,1477894,5145151,3247705,35.5,3247705,770954,1681
039,06,2013,45737,174700,39758,980,24252,1404,21795,152389,25570,56823,44549,33.5,44549,11896,1682
041,06,2013,120519,784200,96580,2044,55466,6532,46285,258365,67526,136791,102847,45.5,102847,7657,1683
045,06,2013,52209,297600,42042,966,19871,2065,20768,87192,19271,40314,33609,42,33609,6602,1684
047,06,2013,43430,147200,40687,918,29810,1407,22300,263228,40650,113464,77651,30.4,77651,25279,1685
053,06,2013,61872,363800,57052,1310,37977,2582,25361,428826,61919,193795,125553,33.4,125553,28225,1686
055,06,2013,80375,443000,70914,1493,42891,3440,30024,140326,29568,75868,47482,40.3,47482,4025,1687
057,06,2013,69895,337400,54851,1332,40391,2825,25191,98200,28215,42933,39115,49.4,39115,5104,1688
059,06,2013,82861,539000,74163,1674,50690,3829,33079,3114363,577242,1638455,1003790,36.9,1003790,178516,1689
061,06,2013,84156,352500,73328,1543,41860,3452,38451,367309,92391,180910,134284,40.8,134284,15890,1690
065,06,2013,60830,236400,54095,1278,33084,2509,27335,2292507,442179,1060020,693585,34.3,693585,166362,1691
067,06,2013,60887,238000,52936,1159,37552,2145,31256,1462131,282206,706134,520580,35.4,520580,123282,1692
071,06,2013,58204,230500,52323,1199,31231,2007,27276,2088371,361591,948219,604090,32.4,604090,184199,1693
073,06,2013,71608,411000,61426,1473,42136,3252,31701,3211252,576985,1648154,1093386,35.1,1093386,233465,1694
075,06,2013,95421,778000,77485,1640,63619,5094,47428,837442,127211,517997,354651,38.7,354651,50482,1695
077,06,2013,57111,208900,51432,1127,30612,2008,26064,704379,119716,321032,216309,33.5,216309,54736,1696
079,06,2013,74389,436000,58158,1275,32176,3021,26789,276443,59488,138290,104669,40.1,104669,21354,1697
081,06,2013,108410,748300,91322,1913,54957,5276,41663,747373,156006,416841,258791,39.3,258791,25490,1698
083,06,2013,75073,437300,62421,1425,39951,3124,25801,435697,73083,225172,140665,33.6,140665,33944,1699
085,06,2013,104307,682300,92014,1858,60346,5432,45373,1862041,346701,991785,619337,36.7,619337,90377,1700
087,06,2013,82904,535500,68438,1532,41001,3769,28679,269419,56426,141392,93982,36.8,93982,15998,1701
089,06,2013,49550,209700,40332,949,25056,1628,26394,178980,42681,74479,69729,41.9,69729,18108,1702
095,06,2013,75598,259800,63520,1408,42830,2262,32415,424788,84317,212844,142577,37.2,142577,29293,1703
097,06,2013,73969,406900,61029,1422,42015,3228,31640,495025,110682,261064,189087,40.9,189087,24822,1704
099,06,2013,55336,175000,47962,1039,29536,1620,25354,525491,94674,250369,167411,33.6,167411,48277,1705
101,06,2013,59297,177800,49139,1038,25897,1828,25832,95350,18772,42955,31753,35.8,31753,5228,1706
107,06,2013,40747,160400,39422,915,27879,1329,21006,454143,70872,191461,133409,30.2,133409,58231,1707
111,06,2013,86048,443700,77363,1724,48713,3503,31857,839620,168134,440560,265788,37.2,265788,33180,1708
113,06,2013,72160,331200,54898,1242,27743,3046,25309,204593,34816,100433,71024,31,71024,21811,1709
115,06,2013,49561,169800,43801,995,26614,1590,24018,73340,14230,31443,25053,32.4,25053,5753,1710
